Transaction_ID,Customer_ID,Amount,Payment_Method,Bank_Name,Response_Code,Response_Message,Retry_Count,Transaction_Time,Retry_Time,Final_Status,Failure_Type,Revenue_Lost
TXN107800,C4406,4310.0,Credit Card,Axis,54.0,Approved,4.0,2026-11-12 09:11,2026-11-12 09:15,Success,No Failure,0
TXN107801,C6150,5402.0,Credit Card,IndusInd,96.0,Approved,1.0,2026-10-23 06:15,2026-10-23 06:41,Success,No Failure,0
TXN107802,C4129,63234.0,Wallet,IndusInd,8.0,Invalid Amount,1.0,2026-12-21 10:06,2026-12-21 10:42,Success,No Failure,0
TXN107803,C1104,50223.0,UPI,Canara,55.0,Network Error,4.0,2026-12-02 16:52,2026-12-02 17:22,Success,No Failure,0
TXN107804,C8433,14467.0,Debit Card,ICICI,96.0,Response Timeout,1.0,2026-09-09 10:17,2026-09-09 11:14,Success,No Failure,0
TXN107805,C8689,5635.0,Net Banking,ICICI,0.0,Card Declined,0.0,2026-05-02 11:19,,Success,No Failure,0
TXN107806,C4567,86453.0,UPI,PNB,68.0,Expired Card,2.0,2026-07-10 10:00,2026-07-10 10:30,Success,No Failure,0
TXN107807,C5348,22425.0,Credit Card,Canara,54.0,Expired Card,0.0,2026-05-07 22:45,,Success,No Failure,0
TXN107808,C5390,31493.0,Debit Card,PNB,96.0,Response Timeout,2.0,2026-12-04 02:13,2026-12-04 02:54,Success,No Failure,0
TXN107809,C7811,75163.0,UPI,HDFC,51.0,Approved,2.0,2026-06-16 02:29,2026-06-16 02:53,Success,No Failure,0
TXN107810,C2181,25343.0,UPI,PNB,55.0,System Error,4.0,2026-04-05 06:10,2026-04-05 07:05,Success,No Failure,0
TXN107811,C5644,38379.0,Net Banking,Axis,8.0,Expired Card,2.0,2026-03-07 06:27,2026-03-07 07:11,Success,No Failure,0
TXN107812,C6873,4388.0,Credit Card,ICICI,68.0,Insufficient Funds,2.0,2026-07-11 06:02,2026-07-11 06:48,Success,No Failure,0
TXN107813,C5394,7926.0,UPI,Axis,12.0,Approved,4.0,2026-03-25 09:27,2026-03-25 09:48,Success,No Failure,0
TXN107814,C4534,10547.0,Net Banking,Axis,54.0,Approved,3.0,2026-09-19 12:44,2026-09-19 12:51,Success,No Failure,0
TXN107815,C6844,35801.0,Net Banking,Axis,0.0,Network Error,4.0,2026-06-13 02:20,2026-06-13 02:56,Success,No Failure,0
TXN107816,C6939,21866.0,Net Banking,Axis,12.0,Expired Card,3.0,2026-03-28 19:05,2026-03-28 20:03,Success,No Failure,0
TXN107817,C7475,55770.0,Credit Card,Canara,54.0,Approved,1.0,2026-09-01 19:08,2026-09-01 19:57,Success,No Failure,0
TXN107818,C2774,19288.0,Credit Card,ICICI,54.0,Card Declined,0.0,2026-04-15 10:42,,Success,No Failure,0
TXN107819,C9283,50105.0,Debit Card,PNB,0.0,Approved,3.0,2026-11-20 05:49,2026-11-20 06:42,Success,No Failure,0
TXN107820,C1446,6159.0,Net Banking,ICICI,12.0,Response Timeout,1.0,2026-05-14 10:55,2026-05-14 10:59,Success,No Failure,0
TXN107821,C1108,16003.0,UPI,PNB,68.0,Response Timeout,4.0,2026-01-17 23:10,2026-01-17 23:27,Success,No Failure,0
TXN107822,C4239,25482.0,Credit Card,Canara,51.0,System Error,4.0,2026-08-23 17:29,2026-08-23 18:22,Success,No Failure,0
TXN107823,C6931,56410.0,Credit Card,Yes Bank,54.0,Insufficient Funds,1.0,2026-07-11 10:31,2026-07-11 11:30,Success,No Failure,0
TXN107824,C5053,50105.0,UPI,HDFC,54.0,Expired Card,4.0,2026-02-26 06:04,2026-02-26 06:51,Success,No Failure,0
TXN107825,C5537,76196.0,UPI,IndusInd,8.0,Invalid Amount,4.0,2026-09-07 05:13,2026-09-07 05:33,Failed,Permanent,0
TXN107826,C7361,77967.0,Credit Card,Canara,8.0,System Error,1.0,2026-12-05 00:38,2026-12-05 00:40,Success,No Failure,0
TXN107827,C2245,50105.0,UPI,PNB,54.0,Insufficient Funds,3.0,2026-10-29 11:18,2026-10-29 11:48,Success,No Failure,0
TXN107828,C3720,73637.0,Net Banking,Axis,54.0,Card Declined,3.0,2026-02-19 11:14,2026-02-19 12:01,Success,No Failure,0
TXN107829,C9469,50105.0,Wallet,Axis,54.0,System Error,0.0,2026-03-14 08:16,,Success,No Failure,0
TXN107830,C8741,84795.0,Debit Card,Yes Bank,12.0,System Error,0.0,2026-01-08 02:51,,Success,No Failure,0
TXN107831,C6105,88809.0,UPI,ICICI,12.0,Invalid Amount,2.0,2026-11-30 10:47,2026-11-30 11:15,Failed,Permanent,88809
TXN107832,C3922,60583.0,Wallet,Axis,96.0,System Error,3.0,2026-05-20 20:50,2026-05-20 21:20,Success,No Failure,0
TXN107833,C3513,73172.0,UPI,HDFC,68.0,Approved,2.0,2026-01-04 17:16,2026-01-04 17:32,Success,No Failure,0
TXN107834,C3801,77836.0,Debit Card,Yes Bank,54.0,Card Declined,4.0,2026-10-12 13:22,2026-10-12 13:38,Success,No Failure,0
TXN107835,C7981,62896.0,Net Banking,Canara,51.0,Insufficient Funds,0.0,2026-03-03 23:14,,Success,No Failure,0
TXN107836,C9221,91341.0,Wallet,Canara,55.0,Expired Card,1.0,2026-05-20 15:32,2026-05-20 16:02,Success,No Failure,0
TXN107837,C7502,38219.0,Wallet,Canara,54.0,Card Declined,2.0,2026-12-17 09:34,2026-12-17 10:27,Failed,Unknown,0
TXN107838,C7038,26649.0,UPI,Yes Bank,55.0,Insufficient Funds,0.0,2026-06-15 19:22,,Success,No Failure,0
TXN107839,C7229,95494.0,Credit Card,Axis,51.0,Invalid Amount,0.0,2026-07-24 17:30,,Success,No Failure,0
TXN107840,C1364,59423.0,Wallet,Axis,96.0,Network Error,2.0,2026-06-27 06:11,2026-06-27 07:04,Success,No Failure,0
TXN107841,C2800,64278.0,Net Banking,Axis,51.0,Card Declined,1.0,2026-08-03 18:48,2026-08-03 19:40,Pending,Permanent,0
TXN107842,C6958,22145.0,Wallet,HDFC,8.0,Expired Card,3.0,2026-12-16 00:02,2026-12-16 00:32,Success,No Failure,0
TXN107843,C8436,1145.0,UPI,Axis,54.0,System Error,0.0,2026-05-16 08:29,,Success,No Failure,0
TXN107844,C5793,64242.0,Wallet,Canara,12.0,Invalid Amount,1.0,2026-10-26 13:16,2026-10-26 14:04,Success,No Failure,0
TXN107845,C9160,9771.0,UPI,Canara,54.0,Approved,4.0,2026-07-18 07:01,2026-07-18 07:31,Success,No Failure,0
TXN107846,C1179,76328.0,Debit Card,Canara,54.0,Network Error,1.0,2026-09-05 05:17,2026-09-05 05:34,Pending,Permanent,0
TXN107847,C4873,94529.0,Debit Card,Axis,96.0,Expired Card,3.0,2026-08-19 01:56,2026-08-19 02:06,Success,No Failure,0
TXN107848,C4960,39182.0,Wallet,Axis,54.0,Invalid Amount,1.0,2026-05-10 02:28,2026-05-10 02:54,Success,No Failure,0
TXN107849,C2186,60469.0,Wallet,Axis,8.0,Network Error,1.0,2026-04-23 06:46,2026-04-23 06:57,Success,No Failure,0
TXN107850,C1773,2403.0,UPI,IndusInd,8.0,Invalid Amount,4.0,2026-01-30 02:58,2026-01-30 03:28,Success,No Failure,0
TXN107851,C5460,87034.0,Wallet,Axis,55.0,Invalid Amount,4.0,2026-09-30 17:52,2026-09-30 17:56,Success,No Failure,0
TXN107852,C1352,18819.0,UPI,ICICI,54.0,Invalid Amount,2.0,2026-11-15 09:47,2026-11-15 10:12,Success,No Failure,0
TXN107853,C7943,76678.0,Net Banking,BOB,68.0,System Error,4.0,2026-03-03 02:06,2026-03-03 02:36,Pending,Permanent,0
TXN107854,C6202,31603.0,Net Banking,IndusInd,54.0,Card Declined,2.0,2026-04-25 06:54,2026-04-25 07:24,Failed,Unknown,0
TXN107855,C6344,79438.0,Net Banking,HDFC,0.0,Card Declined,3.0,2026-08-17 19:37,2026-08-17 20:24,Success,No Failure,0
TXN107856,C5507,40872.0,Net Banking,PNB,54.0,Approved,2.0,2026-12-12 04:52,2026-12-12 05:22,Success,No Failure,0
TXN107857,C5830,43550.0,Credit Card,IndusInd,55.0,Invalid Amount,2.0,2026-02-08 13:28,2026-02-08 13:58,Success,No Failure,0
TXN107858,C1117,50105.0,Net Banking,ICICI,68.0,Expired Card,4.0,2026-04-19 06:37,2026-04-19 07:06,Failed,Temporary,0
TXN107859,C1481,58719.0,Net Banking,HDFC,51.0,Approved,2.0,2026-07-26 09:59,2026-07-26 10:13,Success,No Failure,0
TXN107860,C5287,59729.0,Debit Card,PNB,51.0,System Error,3.0,2026-07-13 03:19,2026-07-13 04:08,Success,No Failure,0
TXN107861,C7802,26198.0,Debit Card,BOB,51.0,Insufficient Funds,3.0,2026-12-24 18:17,2026-12-24 19:09,Success,No Failure,0
TXN107862,C9298,23202.0,Credit Card,PNB,54.0,Network Error,4.0,2026-08-22 05:54,2026-08-22 06:45,Success,No Failure,0
TXN107863,C5477,67043.0,Net Banking,Axis,96.0,Approved,2.0,2026-02-15 14:21,2026-02-15 14:41,Success,No Failure,0
TXN107864,C7533,76210.0,Credit Card,Canara,51.0,Card Declined,2.0,2026-03-17 05:13,2026-03-17 05:38,Failed,Permanent,76210
TXN107865,C1243,60272.0,Net Banking,Yes Bank,68.0,Invalid Amount,2.0,2026-07-29 22:19,2026-07-29 23:04,Success,No Failure,0
TXN107866,C8012,93367.0,Debit Card,Axis,54.0,System Error,2.0,2026-10-15 16:41,2026-10-15 17:38,Success,No Failure,0
TXN107867,C1865,59136.0,Wallet,Yes Bank,96.0,Response Timeout,3.0,2026-12-17 21:19,2026-12-17 21:49,Success,No Failure,0
TXN107868,C6329,41185.0,UPI,IndusInd,68.0,Approved,1.0,2026-10-28 11:40,2026-10-28 12:34,Success,No Failure,0
TXN107869,C1603,30417.0,Net Banking,ICICI,55.0,Card Declined,1.0,2026-08-30 13:09,2026-08-30 13:21,Success,No Failure,0
TXN107870,C6756,50105.0,Net Banking,HDFC,68.0,Response Timeout,1.0,2026-05-24 12:46,2026-05-24 13:05,Pending,Permanent,0
TXN107871,C5018,47883.0,UPI,PNB,96.0,Expired Card,0.0,2026-06-18 11:49,,Success,No Failure,0
TXN107872,C6192,89292.0,Credit Card,Axis,12.0,System Error,0.0,2026-11-23 22:18,,Success,No Failure,0
TXN107873,C3015,56770.0,Net Banking,Yes Bank,54.0,Insufficient Funds,2.0,2026-08-01 18:50,2026-08-01 19:06,Success,No Failure,0
TXN107874,C4380,38371.0,Debit Card,Axis,68.0,Expired Card,4.0,2026-09-25 17:00,2026-09-25 17:41,Success,No Failure,0
TXN107875,C4770,14087.0,Wallet,ICICI,54.0,Approved,1.0,2026-12-01 21:14,2026-12-01 21:59,Success,No Failure,0
TXN107876,C6829,25583.0,Net Banking,Canara,12.0,System Error,3.0,2026-03-10 16:34,2026-03-10 16:47,Success,No Failure,0
TXN107877,C2613,22938.0,Credit Card,PNB,51.0,Insufficient Funds,4.0,2026-06-06 23:10,2026-06-06 23:40,Success,No Failure,0
TXN107878,C2879,87179.0,Debit Card,ICICI,68.0,System Error,2.0,2026-12-29 00:15,2026-12-29 00:45,Success,No Failure,0
TXN107879,C6372,14196.0,Net Banking,Axis,55.0,Card Declined,0.0,2026-07-23 14:45,,Success,No Failure,0
TXN107880,C5108,50105.0,Wallet,Yes Bank,96.0,Response Timeout,3.0,2026-07-11 04:54,2026-07-11 05:03,Success,No Failure,0
TXN107881,C9978,63259.0,Credit Card,Yes Bank,68.0,Approved,3.0,2026-11-08 09:16,2026-11-08 09:56,Success,No Failure,0
TXN107882,C1148,71550.0,Debit Card,PNB,55.0,Insufficient Funds,1.0,2026-07-26 17:24,2026-07-26 17:43,Success,No Failure,0
TXN107883,C2754,87799.0,Net Banking,IndusInd,51.0,System Error,2.0,2026-07-19 21:06,2026-07-19 21:43,Failed,Unknown,0
TXN107884,C8378,71347.0,UPI,Canara,51.0,Approved,2.0,2026-03-14 02:53,2026-03-14 03:23,Success,No Failure,0
TXN107885,C7681,17691.0,Net Banking,Axis,51.0,Network Error,1.0,2026-07-03 08:10,2026-07-03 08:58,Failed,Temporary,0
TXN107886,C4756,1915.0,Wallet,PNB,51.0,Network Error,1.0,2026-02-19 06:56,2026-02-19 07:20,Success,No Failure,0
TXN107887,C6392,64927.0,Debit Card,Canara,54.0,Response Timeout,2.0,2026-01-08 22:52,2026-01-08 23:11,Success,No Failure,0
TXN107888,C4052,29836.0,Wallet,Yes Bank,55.0,Expired Card,2.0,2026-03-16 10:34,2026-03-16 10:39,Success,No Failure,0
TXN107889,C6692,77816.0,Credit Card,IndusInd,51.0,Response Timeout,0.0,2026-04-23 16:53,,Success,No Failure,0
TXN107890,C5218,21616.0,Credit Card,Yes Bank,55.0,Invalid Amount,0.0,2026-06-01 13:06,,Success,No Failure,0
TXN107891,C5803,80458.0,Net Banking,PNB,8.0,Approved,4.0,2026-10-23 18:35,2026-10-23 19:31,Success,No Failure,0
TXN107892,C3377,40600.0,Debit Card,BOB,51.0,Insufficient Funds,2.0,2026-06-11 09:36,2026-06-11 10:06,Success,No Failure,0
TXN107893,C6086,5916.0,Wallet,Canara,0.0,Approved,4.0,2026-06-30 02:32,2026-06-30 02:39,Success,No Failure,0
TXN107894,C4182,50105.0,Wallet,Axis,54.0,Expired Card,4.0,2026-12-24 15:53,2026-12-24 16:52,Success,No Failure,0
TXN107895,C4160,58184.0,Net Banking,Axis,54.0,Approved,1.0,2026-08-30 07:01,2026-08-30 07:21,Success,No Failure,0
TXN107896,C7576,78200.0,Wallet,Axis,12.0,Insufficient Funds,3.0,2026-04-16 21:00,2026-04-16 21:05,Success,No Failure,0
TXN107897,C9903,68504.0,Wallet,HDFC,0.0,Approved,0.0,2026-07-16 07:15,,Success,No Failure,0
TXN107898,C3586,55800.0,Credit Card,Canara,12.0,Card Declined,3.0,2026-04-20 09:17,2026-04-20 10:15,Success,No Failure,0
TXN107899,C3648,89591.0,Debit Card,PNB,54.0,Insufficient Funds,2.0,2026-01-14 10:50,2026-01-14 11:20,Success,No Failure,0
TXN107900,C8313,80169.0,Debit Card,Canara,8.0,Card Declined,1.0,2026-08-07 00:24,2026-08-07 01:16,Success,No Failure,0
TXN107901,C2717,99334.0,Wallet,ICICI,54.0,Network Error,0.0,2026-05-02 01:21,,Failed,Temporary,0
TXN107902,C6308,51511.0,UPI,IndusInd,55.0,System Error,2.0,2026-02-05 13:20,2026-02-05 13:25,Success,No Failure,0
TXN107903,C8407,41140.0,Debit Card,PNB,0.0,System Error,1.0,2026-05-14 19:26,2026-05-14 19:27,Success,No Failure,0
TXN107904,C1870,91831.0,Credit Card,HDFC,96.0,Response Timeout,1.0,2026-12-02 07:30,2026-12-02 08:00,Success,No Failure,0
TXN107905,C4574,99871.0,Debit Card,Axis,68.0,Expired Card,3.0,2026-04-25 07:15,2026-04-25 07:18,Success,No Failure,0
TXN107906,C6827,82663.0,Net Banking,HDFC,12.0,System Error,3.0,2026-02-04 21:20,2026-02-04 21:29,Success,No Failure,0
TXN107907,C8986,66747.0,UPI,Yes Bank,0.0,Expired Card,3.0,2026-10-09 15:09,2026-10-09 15:39,Success,No Failure,0
TXN107908,C9462,50105.0,Debit Card,IndusInd,0.0,Invalid Amount,1.0,2026-11-24 12:23,2026-11-24 12:26,Pending,Permanent,0
TXN107909,C9741,59352.0,UPI,BOB,54.0,Response Timeout,2.0,2026-09-17 06:03,2026-09-17 06:06,Success,No Failure,0
TXN107910,C6769,3060.0,Credit Card,HDFC,12.0,Approved,0.0,2026-04-15 15:43,,Success,No Failure,0
TXN107911,C6733,68213.0,Wallet,Axis,12.0,Card Declined,2.0,2026-09-26 02:49,2026-09-26 03:19,Success,No Failure,0
TXN107912,C4240,20598.0,Net Banking,PNB,8.0,Expired Card,2.0,2026-11-19 02:31,2026-11-19 03:01,Success,No Failure,0
TXN107913,C5893,43236.0,Wallet,BOB,12.0,System Error,4.0,2026-04-05 07:37,2026-04-05 08:35,Success,No Failure,0
TXN107914,C1886,50105.0,Net Banking,IndusInd,54.0,Response Timeout,4.0,2026-07-14 13:38,2026-07-14 13:59,Failed,Temporary,0
TXN107915,C6854,3448.0,Net Banking,Yes Bank,68.0,Invalid Amount,2.0,2026-07-04 22:26,2026-07-04 22:56,Success,No Failure,0
TXN107916,C6318,92997.0,Net Banking,HDFC,96.0,Approved,3.0,2026-01-16 03:49,2026-01-16 04:20,Success,No Failure,0
TXN107917,C3258,13836.0,Credit Card,Canara,96.0,Card Declined,2.0,2026-08-19 13:58,2026-08-19 14:43,Success,No Failure,0
TXN107918,C5382,14520.0,UPI,Axis,55.0,Response Timeout,3.0,2026-11-01 21:43,2026-11-01 22:13,Success,No Failure,0
TXN107919,C2785,50105.0,Credit Card,Yes Bank,12.0,Response Timeout,1.0,2026-03-13 13:25,2026-03-13 13:34,Success,No Failure,0
TXN107920,C8727,17246.0,Debit Card,BOB,68.0,Expired Card,0.0,2026-09-09 11:06,,Pending,Permanent,0
TXN107921,C1295,93748.0,Wallet,BOB,68.0,Expired Card,0.0,2026-10-20 22:01,,Success,No Failure,0
TXN107922,C3597,4858.0,Debit Card,Axis,68.0,Approved,2.0,2026-07-16 16:10,2026-07-16 16:40,Pending,Permanent,0
TXN107923,C1680,21745.0,Net Banking,ICICI,54.0,Insufficient Funds,1.0,2026-09-09 17:48,2026-09-09 18:18,Success,No Failure,0
TXN107924,C5890,17759.0,Wallet,Canara,0.0,Expired Card,0.0,2026-08-04 19:13,,Success,No Failure,0
TXN107925,C5298,73165.0,Credit Card,HDFC,68.0,Invalid Amount,1.0,2026-04-27 16:24,2026-04-27 16:38,Failed,Temporary,0
TXN107926,C1324,41073.0,UPI,HDFC,8.0,Approved,0.0,2026-10-22 20:29,,Success,No Failure,0
TXN107927,C8952,42088.0,Debit Card,Axis,54.0,Approved,0.0,2026-08-15 20:07,,Success,No Failure,0
TXN107928,C1986,81664.0,UPI,Canara,68.0,System Error,0.0,2026-06-20 08:39,,Success,No Failure,0
TXN107929,C4118,47592.0,Net Banking,Axis,55.0,Approved,3.0,2026-01-20 14:23,2026-01-20 14:41,Success,No Failure,0
TXN107930,C1760,99823.0,Net Banking,Yes Bank,12.0,System Error,1.0,2026-03-05 19:17,2026-03-05 19:47,Success,No Failure,0
TXN107931,C8758,48908.0,Net Banking,IndusInd,8.0,Approved,3.0,2026-12-26 00:06,2026-12-26 00:36,Success,No Failure,0
TXN107932,C1906,65624.0,Net Banking,BOB,54.0,Network Error,0.0,2026-10-08 09:56,,Success,No Failure,0
TXN107933,C6499,38745.0,Wallet,Yes Bank,54.0,Card Declined,4.0,2026-11-27 00:40,2026-11-27 00:58,Success,No Failure,0
TXN107934,C1364,83646.0,UPI,Yes Bank,54.0,Card Declined,0.0,2026-03-14 11:37,,Success,No Failure,0
TXN107935,C8769,64903.0,Debit Card,Canara,54.0,System Error,4.0,2026-06-24 13:14,2026-06-24 13:15,Success,No Failure,0
TXN107936,C4413,90935.0,Debit Card,ICICI,0.0,Insufficient Funds,3.0,2026-10-15 20:43,2026-10-15 21:19,Success,No Failure,0
TXN107937,C9027,8029.0,Wallet,Canara,54.0,Network Error,0.0,2026-12-27 03:46,,Success,No Failure,0
TXN107938,C8939,63025.0,Net Banking,Axis,68.0,Invalid Amount,4.0,2026-11-17 14:29,2026-11-17 14:49,Success,No Failure,0
TXN107939,C4081,65591.0,Net Banking,Yes Bank,12.0,Expired Card,4.0,2026-12-12 01:47,2026-12-12 02:46,Success,No Failure,0
TXN107940,C6448,19828.0,Debit Card,Yes Bank,54.0,Insufficient Funds,3.0,2026-09-19 02:23,2026-09-19 02:47,Success,No Failure,0
TXN107941,C4258,29607.0,UPI,IndusInd,51.0,Response Timeout,0.0,2026-03-11 01:02,,Success,No Failure,0
TXN107942,C3107,50105.0,UPI,ICICI,0.0,Insufficient Funds,2.0,2026-10-20 21:21,2026-10-20 22:05,Success,No Failure,0
TXN107943,C8928,46713.0,UPI,BOB,0.0,Response Timeout,2.0,2026-08-18 21:47,2026-08-18 22:17,Success,No Failure,0
TXN107944,C3933,89806.0,Wallet,Canara,54.0,Invalid Amount,3.0,2026-05-14 05:03,2026-05-14 05:52,Success,No Failure,0
TXN107945,C3829,20112.0,Wallet,Axis,0.0,System Error,4.0,2026-05-14 01:30,2026-05-14 02:02,Success,No Failure,0
TXN107946,C9633,54051.0,Credit Card,ICICI,12.0,Expired Card,0.0,2026-08-21 19:35,,Failed,Permanent,0
TXN107947,C6006,54933.0,Net Banking,Yes Bank,54.0,Approved,0.0,2026-05-14 07:15,,Success,No Failure,0
TXN107948,C2559,34518.0,Net Banking,IndusInd,96.0,Approved,2.0,2026-03-07 09:17,2026-03-07 09:27,Success,No Failure,0
TXN107949,C2741,64034.0,Net Banking,PNB,96.0,Approved,2.0,2026-06-07 00:03,2026-06-07 00:26,Success,No Failure,0
TXN107950,C6830,97415.0,Net Banking,IndusInd,8.0,System Error,2.0,2026-02-08 03:26,2026-02-08 04:18,Success,No Failure,0
TXN107951,C8523,75229.0,Credit Card,Axis,8.0,Network Error,4.0,2026-04-10 14:09,2026-04-10 14:39,Success,No Failure,0
TXN107952,C1625,50105.0,UPI,Canara,54.0,Response Timeout,3.0,2026-05-14 04:11,2026-05-14 04:53,Success,No Failure,0
TXN107953,C2690,59454.0,Credit Card,Axis,68.0,Approved,3.0,2026-06-20 18:14,2026-06-20 18:52,Success,No Failure,0
TXN107954,C9282,37259.0,UPI,IndusInd,54.0,Approved,0.0,2026-07-02 02:09,,Success,No Failure,0
TXN107955,C7310,15235.0,Wallet,IndusInd,96.0,Card Declined,3.0,2026-01-24 22:41,2026-01-24 22:56,Success,No Failure,0
TXN107956,C4006,69068.0,UPI,HDFC,0.0,System Error,1.0,2026-03-25 01:13,2026-03-25 01:25,Success,No Failure,0
TXN107957,C5302,37171.0,Net Banking,Yes Bank,68.0,Response Timeout,0.0,2026-05-18 17:40,,Pending,Permanent,0
TXN107958,C2088,95933.0,Credit Card,Axis,68.0,Response Timeout,1.0,2026-05-29 20:04,2026-05-29 20:11,Success,No Failure,0
TXN107959,C7007,87314.0,Debit Card,PNB,12.0,Approved,1.0,2026-02-26 19:47,2026-02-26 20:26,Success,No Failure,0
TXN107960,C5611,61354.0,Net Banking,Yes Bank,68.0,Invalid Amount,3.0,2026-10-05 17:07,2026-10-05 18:01,Success,No Failure,0
TXN107961,C8928,7620.0,Credit Card,Axis,55.0,Response Timeout,4.0,2026-05-16 15:11,2026-05-16 15:49,Success,No Failure,0
TXN107962,C5490,31111.0,UPI,HDFC,55.0,Invalid Amount,0.0,2026-08-07 05:40,,Success,No Failure,0
TXN107963,C9378,7286.0,Net Banking,PNB,12.0,Insufficient Funds,3.0,2026-03-15 09:46,2026-03-15 10:03,Success,No Failure,0
TXN107964,C2597,50105.0,Net Banking,Axis,55.0,Response Timeout,1.0,2026-07-04 18:24,2026-07-04 18:50,Success,No Failure,0
TXN107965,C4747,69745.0,Debit Card,PNB,54.0,Card Declined,3.0,2026-02-18 09:35,2026-02-18 10:25,Success,No Failure,0
TXN107966,C3670,64406.0,Wallet,BOB,0.0,Invalid Amount,0.0,2026-02-11 02:53,,Success,No Failure,0
TXN107967,C9431,50105.0,Wallet,Axis,54.0,Card Declined,1.0,2026-10-04 15:50,2026-10-04 16:13,Success,No Failure,0
TXN107968,C3580,80882.0,UPI,BOB,51.0,Response Timeout,1.0,2026-06-09 11:39,2026-06-09 12:08,Failed,Temporary,0
TXN107969,C8432,91587.0,UPI,IndusInd,12.0,System Error,0.0,2026-03-14 10:28,,Success,No Failure,0
TXN107970,C9330,78416.0,Net Banking,PNB,68.0,Response Timeout,0.0,2026-10-25 10:29,,Success,No Failure,0
TXN107971,C3506,50777.0,Wallet,HDFC,0.0,Invalid Amount,4.0,2026-12-26 18:09,2026-12-26 18:57,Success,No Failure,0
TXN107972,C5725,81931.0,Debit Card,BOB,96.0,Card Declined,4.0,2026-01-14 22:56,2026-01-14 23:01,Success,No Failure,0
TXN107973,C5300,81248.0,Wallet,IndusInd,55.0,Insufficient Funds,2.0,2026-11-08 01:04,2026-11-08 01:34,Success,No Failure,0
TXN107974,C9759,62079.0,Debit Card,Canara,55.0,Invalid Amount,0.0,2026-01-18 08:39,,Failed,Permanent,0
TXN107975,C8002,50105.0,Net Banking,HDFC,54.0,Response Timeout,1.0,2026-11-17 03:46,2026-11-17 04:28,Success,No Failure,0
TXN107976,C7131,16248.0,Wallet,Axis,96.0,Response Timeout,4.0,2026-06-09 10:37,2026-06-09 11:01,Success,No Failure,0
TXN107977,C9831,50105.0,Net Banking,BOB,54.0,System Error,1.0,2026-08-27 13:28,2026-08-27 14:17,Success,No Failure,0
TXN107978,C5537,91427.0,Net Banking,ICICI,54.0,Invalid Amount,2.0,2026-03-10 13:00,2026-03-10 13:40,Success,No Failure,0
TXN107979,C3335,42995.0,Net Banking,HDFC,0.0,Approved,0.0,2026-04-05 05:35,,Success,No Failure,0
TXN107980,C5321,75190.0,Wallet,Axis,54.0,Approved,2.0,2026-03-05 00:26,2026-03-05 00:46,Success,No Failure,0
TXN107981,C3985,27123.0,Debit Card,BOB,8.0,Network Error,3.0,2026-11-26 00:28,2026-11-26 00:45,Pending,Permanent,0
TXN107982,C1559,86280.0,Wallet,Yes Bank,51.0,Expired Card,1.0,2026-03-23 13:24,2026-03-23 13:54,Success,No Failure,0
TXN107983,C1713,1567.0,Wallet,ICICI,55.0,Approved,1.0,2026-10-15 01:23,2026-10-15 01:41,Success,No Failure,0
TXN107984,C5593,21916.0,UPI,ICICI,8.0,Card Declined,4.0,2026-12-17 03:15,2026-12-17 03:52,Success,No Failure,0
TXN107985,C4988,97401.0,Debit Card,IndusInd,68.0,Response Timeout,1.0,2026-07-28 19:25,2026-07-28 19:30,Success,No Failure,0
TXN107986,C7203,76965.0,Credit Card,HDFC,54.0,Insufficient Funds,1.0,2026-01-01 23:27,2026-01-02 00:21,Success,No Failure,0
TXN107987,C1256,31911.0,UPI,Axis,8.0,Insufficient Funds,3.0,2026-02-02 05:41,2026-02-02 06:07,Failed,Unknown,0
TXN107988,C9768,36084.0,Net Banking,Yes Bank,8.0,Insufficient Funds,3.0,2026-05-19 03:14,2026-05-19 03:22,Success,No Failure,0
TXN107989,C1037,73240.0,Debit Card,ICICI,0.0,System Error,2.0,2026-10-30 05:09,2026-10-30 06:00,Success,No Failure,0
TXN107990,C9652,70088.0,UPI,ICICI,12.0,System Error,1.0,2026-11-26 16:07,2026-11-26 16:33,Success,No Failure,0
TXN107991,C2832,39054.0,Credit Card,Axis,54.0,Card Declined,4.0,2026-10-28 11:50,2026-10-28 12:08,Success,No Failure,0
TXN107992,C8600,47713.0,Net Banking,Axis,12.0,Invalid Amount,1.0,2026-06-15 22:12,2026-06-15 22:36,Success,No Failure,0
TXN107993,C6167,30852.0,Credit Card,Axis,54.0,Invalid Amount,2.0,2026-11-04 14:15,2026-11-04 14:20,Failed,Temporary,0
TXN107994,C1432,8959.0,Wallet,HDFC,68.0,Insufficient Funds,3.0,2026-03-25 17:01,2026-03-25 17:55,Success,No Failure,0
TXN107995,C5151,50105.0,Debit Card,ICICI,0.0,Response Timeout,4.0,2026-03-22 06:14,2026-03-22 06:30,Success,No Failure,0
